action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
"{'action_type': 'BLOCKER', 'description': 'Negatively effects the normal functioning of an ion channel e.g., prevents or reduces transport of ions through the channel', 'parent_type': 'NEGATIVE MODULATOR'}",,22434318,[],CHEMBL4677255,Inhibition of NorA in Staphylococcus aureus SA-1199B assessed as potentiation of norfloxacin-mediated antibacterial activity by measuring fold reduction in ciprofloxacin MIC,B,,,BAO_0000179,BAO_0000357,single protein format,O=C1NC(=S)N/C1=C\c1ccc(F)cc1,,,CHEMBL4673276,Bioorg Med Chem Lett,2021,,CHEMBL4764996,,CHEMBL4764996,,0,,3515516,=,1,0,=,,FC,,,3.2,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,3.2
"{'action_type': 'BLOCKER', 'description': 'Negatively effects the normal functioning of an ion channel e.g., prevents or reduces transport of ions through the channel', 'parent_type': 'NEGATIVE MODULATOR'}",,22434319,[],CHEMBL4677255,Inhibition of NorA in Staphylococcus aureus SA-1199B assessed as potentiation of norfloxacin-mediated antibacterial activity by measuring fold reduction in ciprofloxacin MIC,B,,,BAO_0000179,BAO_0000357,single protein format,O=C1NC(=O)/C(=C/c2ccc(F)cc2)N1,,,CHEMBL4673276,Bioorg Med Chem Lett,2021,,CHEMBL290185,,CHEMBL290185,,0,,3515515,=,1,0,=,,FC,,,3.2,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,3.2
"{'action_type': 'BLOCKER', 'description': 'Negatively effects the normal functioning of an ion channel e.g., prevents or reduces transport of ions through the channel', 'parent_type': 'NEGATIVE MODULATOR'}",,22434320,[],CHEMBL4677256,Inhibition of NorA in Staphylococcus aureus SA-1199B assessed as potentiation of norfloxacin-mediated antibacterial activity by measuring maximal reduction in norfloxacin MIC,B,,,BAO_0000179,BAO_0000357,single protein format,O=C1NC(=S)N/C1=C\c1ccc(F)cc1,,,CHEMBL4673276,Bioorg Med Chem Lett,2021,,CHEMBL4764996,,CHEMBL4764996,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3515516,=,1,0,=,,MEC,ug ml-1,,64.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MEC,ug ml-1,UO_0000274,,64.0
"{'action_type': 'BLOCKER', 'description': 'Negatively effects the normal functioning of an ion channel e.g., prevents or reduces transport of ions through the channel', 'parent_type': 'NEGATIVE MODULATOR'}",,22434321,[],CHEMBL4677256,Inhibition of NorA in Staphylococcus aureus SA-1199B assessed as potentiation of norfloxacin-mediated antibacterial activity by measuring maximal reduction in norfloxacin MIC,B,,,BAO_0000179,BAO_0000357,single protein format,O=C1NC(=O)/C(=C/c2ccc(F)cc2)N1,,,CHEMBL4673276,Bioorg Med Chem Lett,2021,,CHEMBL290185,,CHEMBL290185,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3515515,=,1,0,=,,MEC,ug ml-1,,64.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MEC,ug ml-1,UO_0000274,,64.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23235885,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL4828079,Inhibition of NorA in Staphylococcus aureus SA-1199 assessed as potentiation of norfloxacin-mediated antibacterial activity by measuring norfloxacin MIC incubated for 24 hrs by resazurin assay,B,,,BAO_0002146,BAO_0000357,single protein format,CC[C@@H]1[C@@H](C)O[C@@](O)([C@@H](C)[C@H](O)[C@H](C)[C@H]2OC(=O)/C=C/C=C/[C@H](C)[C@@H]([C@@H](C)[C@@H](O)[C@H](C)[C@@]3(O)C[C@@H](O[C@H]4C[C@H](O)[C@H](O)[C@H](C)O4)[C@H](CC)[C@@H](C)O3)OC(=O)/C=C/C=C/[C@@H]2C)C[C@H]1O[C@H]1C[C@H](O)[C@H](O)[C@H](C)O1,,,CHEMBL4825750,Bioorg Med Chem Lett,2021,,CHEMBL3740707,,CHEMBL3740707,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3614642,=,1,1,=,,MIC,ug.mL-1,,1.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,1.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23235886,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL4828079,Inhibition of NorA in Staphylococcus aureus SA-1199 assessed as potentiation of norfloxacin-mediated antibacterial activity by measuring norfloxacin MIC incubated for 24 hrs by resazurin assay,B,,,BAO_0002146,BAO_0000357,single protein format,N#CC(C#N)=NNc1cccc(Cl)c1,,,CHEMBL4825750,Bioorg Med Chem Lett,2021,,CHEMBL224214,CARBONYL CYANIDE M-CHLOROPHENYLHYDRAZONE,CHEMBL224214,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3614643,=,1,1,=,,MIC,ug.mL-1,,8.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,8.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23235887,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL4828080,Inhibition of NorA in Staphylococcus aureus SA-1199B assessed as potentiation of norfloxacin-mediated antibacterial activity by measuring norfloxacin MIC incubated for 24 hrs by resazurin assay,B,,,BAO_0002146,BAO_0000357,single protein format,CC[C@@H]1[C@@H](C)O[C@@](O)([C@@H](C)[C@H](O)[C@H](C)[C@H]2OC(=O)/C=C/C=C/[C@H](C)[C@@H]([C@@H](C)[C@@H](O)[C@H](C)[C@@]3(O)C[C@@H](O[C@H]4C[C@H](O)[C@H](O)[C@H](C)O4)[C@H](CC)[C@@H](C)O3)OC(=O)/C=C/C=C/[C@@H]2C)C[C@H]1O[C@H]1C[C@H](O)[C@H](O)[C@H](C)O1,,,CHEMBL4825750,Bioorg Med Chem Lett,2021,,CHEMBL3740707,,CHEMBL3740707,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3614642,=,1,1,=,,MIC,ug.mL-1,,1.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,1.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23235888,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL4828080,Inhibition of NorA in Staphylococcus aureus SA-1199B assessed as potentiation of norfloxacin-mediated antibacterial activity by measuring norfloxacin MIC incubated for 24 hrs by resazurin assay,B,,,BAO_0002146,BAO_0000357,single protein format,N#CC(C#N)=NNc1cccc(Cl)c1,,,CHEMBL4825750,Bioorg Med Chem Lett,2021,,CHEMBL224214,CARBONYL CYANIDE M-CHLOROPHENYLHYDRAZONE,CHEMBL224214,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3614643,=,1,1,=,,MIC,ug.mL-1,,8.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,8.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23235889,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL4828081,Inhibition of NorA in Staphylococcus aureus SA-1199 assessed as potentiation of ethidium bromide-mediated antibacterial activity by measuring ethidium bromide MIC incubated for 24 hrs by resazurin assay,B,,,BAO_0002146,BAO_0000357,single protein format,N#CC(C#N)=NNc1cccc(Cl)c1,,,CHEMBL4825750,Bioorg Med Chem Lett,2021,,CHEMBL224214,CARBONYL CYANIDE M-CHLOROPHENYLHYDRAZONE,CHEMBL224214,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3614643,=,1,1,=,,MIC,ug.mL-1,,4.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,4.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23235890,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL4828081,Inhibition of NorA in Staphylococcus aureus SA-1199 assessed as potentiation of ethidium bromide-mediated antibacterial activity by measuring ethidium bromide MIC incubated for 24 hrs by resazurin assay,B,,,BAO_0002146,BAO_0000357,single protein format,CC[C@@H]1[C@@H](C)O[C@@](O)([C@@H](C)[C@H](O)[C@H](C)[C@H]2OC(=O)/C=C/C=C/[C@H](C)[C@@H]([C@@H](C)[C@@H](O)[C@H](C)[C@@]3(O)C[C@@H](O[C@H]4C[C@H](O)[C@H](O)[C@H](C)O4)[C@H](CC)[C@@H](C)O3)OC(=O)/C=C/C=C/[C@@H]2C)C[C@H]1O[C@H]1C[C@H](O)[C@H](O)[C@H](C)O1,,,CHEMBL4825750,Bioorg Med Chem Lett,2021,,CHEMBL3740707,,CHEMBL3740707,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3614642,=,1,1,=,,MIC,ug.mL-1,,1.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,1.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23235891,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL4828082,Inhibition of NorA in Staphylococcus aureus SA-1199B assessed as potentiation of ethidium bromide-mediated antibacterial activity by measuring ethidium bromide MIC incubated for 24 hrs by resazurin assay,B,,,BAO_0002146,BAO_0000357,single protein format,N#CC(C#N)=NNc1cccc(Cl)c1,,,CHEMBL4825750,Bioorg Med Chem Lett,2021,,CHEMBL224214,CARBONYL CYANIDE M-CHLOROPHENYLHYDRAZONE,CHEMBL224214,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3614643,=,1,1,=,,MIC,ug.mL-1,,8.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,8.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23235892,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL4828082,Inhibition of NorA in Staphylococcus aureus SA-1199B assessed as potentiation of ethidium bromide-mediated antibacterial activity by measuring ethidium bromide MIC incubated for 24 hrs by resazurin assay,B,,,BAO_0002146,BAO_0000357,single protein format,CC[C@@H]1[C@@H](C)O[C@@](O)([C@@H](C)[C@H](O)[C@H](C)[C@H]2OC(=O)/C=C/C=C/[C@H](C)[C@@H]([C@@H](C)[C@@H](O)[C@H](C)[C@@]3(O)C[C@@H](O[C@H]4C[C@H](O)[C@H](O)[C@H](C)O4)[C@H](CC)[C@@H](C)O3)OC(=O)/C=C/C=C/[C@@H]2C)C[C@H]1O[C@H]1C[C@H](O)[C@H](O)[C@H](C)O1,,,CHEMBL4825750,Bioorg Med Chem Lett,2021,,CHEMBL3740707,,CHEMBL3740707,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3614642,=,1,1,=,,MIC,ug.mL-1,,1.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,1.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24838914,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose', 'standard_units': 'microg/ml', 'standard_value': '3.9', 'text_value': None, 'type': 'Dose', 'units': 'microg/ml', 'value': '3.9'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL5144979,Inhibition of NorA in Staphylococcus aureus 1199B assessed as accumulation of norfloxacin at 3.9 ug/ml by measuring fluorescence intensity measured at 5 mins interval for 40 mins by fluorescence spectrophotometry,B,,,BAO_0000179,BAO_0000357,single protein format,c1ccc(C2=NC(c3ccccc3)Nc3ccccc32)cc1,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL5195700,,CHEMBL5195700,,0,,3879636,=,1,0,=,,Flu intensity,,,3965.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,Flu intensity,,,,3965.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24838915,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose', 'standard_units': 'microg/ml', 'standard_value': '3.9', 'text_value': None, 'type': 'Dose', 'units': 'microg/ml', 'value': '3.9'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL5144979,Inhibition of NorA in Staphylococcus aureus 1199B assessed as accumulation of norfloxacin at 3.9 ug/ml by measuring fluorescence intensity measured at 5 mins interval for 40 mins by fluorescence spectrophotometry,B,,,BAO_0000179,BAO_0000357,single protein format,CN1c2ccc(Cl)cc2C(c2ccccc2)=NC1c1ccccc1,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL5199021,,CHEMBL5199021,,0,,3879643,=,1,0,=,,Flu intensity,,,1563.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,Flu intensity,,,,1563.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24838916,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose', 'standard_units': 'microg/ml', 'standard_value': '3.9', 'text_value': None, 'type': 'Dose', 'units': 'microg/ml', 'value': '3.9'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL5144979,Inhibition of NorA in Staphylococcus aureus 1199B assessed as accumulation of norfloxacin at 3.9 ug/ml by measuring fluorescence intensity measured at 5 mins interval for 40 mins by fluorescence spectrophotometry,B,,,BAO_0000179,BAO_0000357,single protein format,CN1c2ccc(Cl)cc2C(c2ccccc2)=NC1c1ccc(Br)cc1,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL5189886,,CHEMBL5189886,,0,,3879644,=,1,0,=,,Flu intensity,,,23568.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,Flu intensity,,,,23568.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24838917,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose', 'standard_units': 'microg/ml', 'standard_value': '3.9', 'text_value': None, 'type': 'Dose', 'units': 'microg/ml', 'value': '3.9'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL5144979,Inhibition of NorA in Staphylococcus aureus 1199B assessed as accumulation of norfloxacin at 3.9 ug/ml by measuring fluorescence intensity measured at 5 mins interval for 40 mins by fluorescence spectrophotometry,B,,,BAO_0000179,BAO_0000357,single protein format,CN1c2ccc(Cl)cc2C(c2ccccc2)=NC1c1ccc([N+](=O)[O-])cc1,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL5206406,,CHEMBL5206406,,0,,3879645,=,1,0,=,,Flu intensity,,,573.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,Flu intensity,,,,573.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24838918,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose', 'standard_units': 'microg/ml', 'standard_value': '3.9', 'text_value': None, 'type': 'Dose', 'units': 'microg/ml', 'value': '3.9'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL5144979,Inhibition of NorA in Staphylococcus aureus 1199B assessed as accumulation of norfloxacin at 3.9 ug/ml by measuring fluorescence intensity measured at 5 mins interval for 40 mins by fluorescence spectrophotometry,B,,,BAO_0000179,BAO_0000357,single protein format,Brc1ccc(C2=NC(c3ccc(Br)cc3)Nc3ccccc32)cc1,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL5180154,,CHEMBL5180154,,0,,3879646,=,1,0,=,,Flu intensity,,,12978.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,Flu intensity,,,,12978.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24838919,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose', 'standard_units': 'microg/ml', 'standard_value': '3.9', 'text_value': None, 'type': 'Dose', 'units': 'microg/ml', 'value': '3.9'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL5144979,Inhibition of NorA in Staphylococcus aureus 1199B assessed as accumulation of norfloxacin at 3.9 ug/ml by measuring fluorescence intensity measured at 5 mins interval for 40 mins by fluorescence spectrophotometry,B,,,BAO_0000179,BAO_0000357,single protein format,C=CCOc1ccc(C2N=C(c3ccccc3)c3cc(Cl)ccc3N2C)cc1,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL5183287,,CHEMBL5183287,,0,,3879650,=,1,0,=,,Flu intensity,,,15413.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,Flu intensity,,,,15413.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24838920,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose', 'standard_units': 'microg/ml', 'standard_value': '3.9', 'text_value': None, 'type': 'Dose', 'units': 'microg/ml', 'value': '3.9'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '40.0'}]",CHEMBL5144979,Inhibition of NorA in Staphylococcus aureus 1199B assessed as accumulation of norfloxacin at 3.9 ug/ml by measuring fluorescence intensity measured at 5 mins interval for 40 mins by fluorescence spectrophotometry,B,,,BAO_0000179,BAO_0000357,single protein format,Fc1ccccc1C1=NC(c2ccco2)Nc2ccc(Cl)cc21,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL5184912,,CHEMBL5184912,,0,,3879652,=,1,0,=,,Flu intensity,,,28733.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,Flu intensity,,,,28733.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24839011,[],CHEMBL5144983,Inhibition of NorA in Staphylococcus aureus 1199B assessed as potentiation of norfloxacin-induced antibacterial activity by measuring Norfloxacin MIC at sub MIC,B,,,BAO_0002146,BAO_0000357,single protein format,N#CC(C#N)=NNc1cccc(Cl)c1,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL224214,CARBONYL CYANIDE M-CHLOROPHENYLHYDRAZONE,CHEMBL224214,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3879635,=,1,1,=,,MIC,ug.mL-1,,6.2,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,6.2
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24839012,[],CHEMBL5144983,Inhibition of NorA in Staphylococcus aureus 1199B assessed as potentiation of norfloxacin-induced antibacterial activity by measuring Norfloxacin MIC at sub MIC,B,,,BAO_0002146,BAO_0000357,single protein format,c1ccc(C2=NC(c3ccccc3)Nc3ccccc32)cc1,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL5195700,,CHEMBL5195700,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3879636,=,1,1,=,,MIC,ug.mL-1,,3.1,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,3.1
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24839013,[],CHEMBL5144983,Inhibition of NorA in Staphylococcus aureus 1199B assessed as potentiation of norfloxacin-induced antibacterial activity by measuring Norfloxacin MIC at sub MIC,B,,,BAO_0002146,BAO_0000357,single protein format,COc1ccc(C2N=C(c3ccccc3)c3ccccc3N2)cc1OC,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL5197459,,CHEMBL5197459,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3879637,=,1,1,=,,MIC,ug.mL-1,,3.1,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,3.1
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24839014,[],CHEMBL5144983,Inhibition of NorA in Staphylococcus aureus 1199B assessed as potentiation of norfloxacin-induced antibacterial activity by measuring Norfloxacin MIC at sub MIC,B,,,BAO_0002146,BAO_0000357,single protein format,CN1c2ccc(Cl)cc2C(c2ccccc2)=NC1c1ccccc1,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL5199021,,CHEMBL5199021,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3879643,=,1,1,=,,MIC,ug.mL-1,,6.2,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,6.2
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24839015,[],CHEMBL5144983,Inhibition of NorA in Staphylococcus aureus 1199B assessed as potentiation of norfloxacin-induced antibacterial activity by measuring Norfloxacin MIC at sub MIC,B,,,BAO_0002146,BAO_0000357,single protein format,CN1c2ccc(Cl)cc2C(c2ccccc2)=NC1c1ccc(Br)cc1,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL5189886,,CHEMBL5189886,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3879644,=,1,1,=,,MIC,ug.mL-1,,6.2,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,6.2
